Unnamed: 0,YEAR,Sports,state_cd,SUM_PARTIC_MEN,SUM_PARTIC_WOMEN,TOTAL_OPEXP_INCLCOED,SUM_TOTAL_HDCOACH,TOTAL_REVENUE_ALL,TOTAL_EXPENSE_ALL,TOTAL_PARTIC
12798,2020,Bowling,FL,14,12,54264,2,214988,233666,26
12799,2020,Bowling,GA,34,23,103537,7,1046606,1044216,57
12800,2020,Bowling,IA,198,161,545923,26,2876099,2862663,359
12801,2020,Bowling,IL,106,156,279644,23,1962193,1900333,262
12802,2020,Bowling,IN,104,74,245161,12,1575363,1572853,178
12803,2020,Bowling,KS,59,47,138821,8,1392365,1379916,106
12804,2020,Bowling,KY,104,111,419483,18,1947416,1913058,215
12805,2020,Bowling,LA,0,39,219981,4,2170962,1030734,39
12806,2020,Bowling,MD,0,26,115125,3,579540,576786,26
12807,2020,Bowling,MI,179,197,510888,39,2534018,2484207,376
12808,2020,Bowling,MO,22,60,170154,8,1100618,1093185,82
12809,2020,Bowling,MS,11,16,50514,3,418625,418625,27
12810,2020,Bowling,NC,8,17,99421,3,433757,433353,25
12811,2020,Bowling,NE,46,54,282104,7,1536589,1828783,100
12812,2020,Bowling,NJ,0,47,139966,6,1150538,1151288,47
12813,2020,Bowling,NY,30,117,152249,20,1098150,1096136,147
12814,2020,Bowling,OH,118,98,299283,18,1227793,1240944,216
12815,2020,Bowling,PA,7,85,138567,16,779880,771052,92
12816,2020,Bowling,TN,63,70,421397,13,3030912,2895871,133
12817,2020,Bowling,TX,0,33,152528,4,899135,899135,33
12818,2020,Bowling,VA,0,6,14277,1,145709,145709,6
12819,2020,Bowling,WI,14,62,87638,8,319233,314033,76
12820,2020,Equestrian,AL,0,36,331629,1,1851158,1851158,36
12821,2020,Equestrian,CA,0,78,671409,3,2201791,2199166,78
12822,2020,Equestrian,CT,0,39,45481,1,403044,403044,39
12823,2020,Equestrian,DE,0,42,375463,1,827918,827918,42
12824,2020,Equestrian,GA,5,136,544994,3,1630011,2780390,141
12825,2020,Equestrian,IN,1,26,20168,1,103485,95115,27
12826,2020,Equestrian,KS,0,17,23361,1,66484,66484,17
12827,2020,Equestrian,KY,2,51,14590,2,232795,232795,53
12828,2020,Equestrian,MD,3,16,28263,2,167178,149213,19
12829,2020,Equestrian,MI,0,16,35578,1,60211,60211,16
12830,2020,Equestrian,MN,0,34,40467,1,143900,141378,34
12831,2020,Equestrian,NC,3,47,23908,1,504481,504481,50
12832,2020,Equestrian,NE,5,12,23730,1,33605,41738,17
12833,2020,Equestrian,NY,1,83,733978,3,1060107,1052297,84
12834,2020,Equestrian,OH,0,26,33403,2,114535,114535,26
12835,2020,Equestrian,OK,0,52,1389273,2,1199858,2452279,52
12836,2020,Equestrian,PA,0,18,5201,1,30357,30008,18
12837,2020,Equestrian,SC,0,94,174423,3,2208401,2193467,94
12838,2020,Equestrian,SD,0,40,92241,1,384777,384777,40
12839,2020,Equestrian,TN,0,55,148856,2,433028,431031,55
12840,2020,Equestrian,TX,1,207,3150212,5,13088620,12220254,208
12841,2020,Equestrian,VA,2,102,150515,4,740873,740873,104
12842,2020,Fencing,CA,26,31,66238,4,555363,522870,57
12843,2020,Fencing,CT,18,16,48978,2,324747,324747,34
12844,2020,Fencing,IL,0,33,51989,1,445140,758911,33
12845,2020,Fencing,IN,32,29,254051,2,158008,1812014,61
12846,2020,Fencing,MA,19,16,94567,2,135018,135018,35
12847,2020,Fencing,MD,20,20,20116,2,122562,69340,40
12848,2020,Fencing,MI,9,9,36058,2,314514,314514,18
12849,2020,Fencing,NC,45,43,197637,4,1187807,1863508,88
12850,2020,Fencing,NJ,52,28,71431,4,685530,672941,80
12851,2020,Fencing,NY,41,70,125354,8,1407212,1406842,111
12852,2020,Fencing,OH,45,47,146064,5,1435651,1418570,92
12853,2020,Fencing,PA,32,51,56847,4,1033432,1391937,83
12854,2020,Fencing,TX,15,8,68020,2,458903,477234,23
12855,2020,Fencing,WI,6,6,6882,2,73696,63338,12
12856,2020,Field Hockey,CA,0,69,372800,3,2841436,2841436,69
12857,2020,Field Hockey,CT,0,174,305319,8,4246632,4246632,174
12858,2020,Field Hockey,DC,0,56,66448,2,1264029,1252005,56
12859,2020,Field Hockey,DE,0,23,76744,1,1014204,1014204,23
12860,2020,Field Hockey,IA,0,23,425164,1,1713586,1713586,23
12861,2020,Field Hockey,IL,0,29,182942,1,977190,1616344,29
12862,2020,Field Hockey,IN,0,61,289517,3,2082894,2082894,61
12863,2020,Field Hockey,KY,0,85,213334,4,1728994,1728994,85
12864,2020,Field Hockey,MA,0,324,671263,16,7886636,7846887,324
12865,2020,Field Hockey,MD,0,225,295851,9,2471845,2687947,225
12866,2020,Field Hockey,ME,0,171,114068,8,1290841,1280168,171
12867,2020,Field Hockey,MI,0,73,542943,3,1872855,3565614,73
12868,2020,Field Hockey,MO,0,42,121571,2,836631,836631,42
12869,2020,Field Hockey,NC,0,180,633799,8,6534385,6625873,180
12870,2020,Field Hockey,NH,0,155,108018,7,1709302,1682964,155
12871,2020,Field Hockey,NJ,0,247,534938,12,3618646,3610421,247
12872,2020,Field Hockey,NY,0,440,596796,21,6646921,7190286,440
12873,2020,Field Hockey,OH,0,155,525727,7,4041380,4006077,155
12874,2020,Field Hockey,PA,0,816,867864,37,11906796,12303257,816
12875,2020,Field Hockey,RI,0,59,91742,3,1485221,1484212,59
12876,2020,Field Hockey,SC,0,105,78745,4,1078741,1083157,105
12877,2020,Field Hockey,TN,0,16,6421,1,68211,66330,16
12878,2020,Field Hockey,VA,0,410,1200022,19,8824836,8882247,410
12879,2020,Field Hockey,VT,0,36,63245,2,916143,915602,36
12880,2020,Field Hockey,WI,0,18,49982,1,89497,94317,18
12881,2020,Football,AL,1841,0,18523877,16,171770446,163250531,1841
12882,2020,Football,AR,1441,0,8111311,13,73406803,55749108,1441
12883,2020,Football,AZ,614,0,5195878,5,64225867,60008585,614
12884,2020,Football,CA,1960,0,26666312,21,153176167,153188599,1960
12885,2020,Football,CO,542,0,3922726,5,48858184,46868671,542
12886,2020,Football,CT,113,0,508211,1,3904477,3904477,113
12887,2020,Football,DC,160,0,632878,2,6117900,6059801,160
12888,2020,Football,DE,200,0,834214,2,9280409,9280409,200
12889,2020,Football,FL,1739,0,20902092,16,176680497,152395031,1739
12890,2020,Football,GA,1925,0,14863968,16,145253893,93341363,1925
12891,2020,Football,HI,112,0,1943197,1,7819752,10486207,112
12892,2020,Football,IA,3101,0,8507260,28,119092735,81425402,3101
12893,2020,Football,ID,439,0,2108270,4,20237193,20209920,439
12894,2020,Football,IL,2928,0,8926032,29,123108915,86924397,2928
12895,2020,Football,IN,2135,0,14940909,19,175302454,108901176,2135
12896,2020,Football,KS,3025,0,8523914,27,95846238,71172101,3025
12897,2020,Football,KY,2051,0,11532177,17,82142704,82009864,2051
12898,2020,Football,LA,1328,0,10610842,12,89346690,77777520,1328
12899,2020,Football,MA,726,0,4523994,7,47345203,41869928,726
12900,2020,Football,MD,599,0,2484080,5,34197161,23027113,599
12901,2020,Football,ME,98,0,415096,1,3577853,3577853,98
12902,2020,Football,MI,1992,0,7942627,17,142694790,94347843,1992
12903,2020,Football,MN,1280,0,3191984,16,53910758,32828228,1280
12904,2020,Football,MO,2408,0,6758972,20,59499788,59099603,2408
12905,2020,Football,MS,1756,0,10495351,22,102258704,81374202,1756
12906,2020,Football,MT,613,0,1182305,6,15948321,15700128,613
12907,2020,Football,NC,3161,0,16060491,27,203372270,160733153,3161
12908,2020,Football,ND,773,0,2168486,8,14982514,14913160,773
12909,2020,Football,NE,1209,0,3486058,9,62534453,34236647,1209
12910,2020,Football,NH,102,0,177348,1,4253924,4253924,102
12911,2020,Football,NJ,653,0,4555825,7,42323988,42288835,653
12912,2020,Football,NM,398,0,1176417,4,18153170,17110236,398
12913,2020,Football,NV,216,0,2755932,2,20659912,20659912,216
12914,2020,Football,NY,1799,0,6428240,17,82628762,68769422,1799
12915,2020,Football,OH,4226,0,12798535,38,121966767,122182080,4226
12916,2020,Football,OK,1282,0,6838492,11,152318730,79494211,1282
12917,2020,Football,OR,723,0,4809921,7,73183786,45658021,723
12918,2020,Football,PA,2640,0,13104441,27,137444745,122901286,2640
12919,2020,Football,RI,213,0,661442,2,8639650,8591632,213
12920,2020,Football,SC,1711,0,12994163,14,131844987,129950168,1711
12921,2020,Football,SD,1084,0,1924116,10,16931570,16713408,1084
12922,2020,Football,TN,1763,0,15825550,17,153023866,120111073,1763
12923,2020,Football,TX,5302,0,39440086,45,408007821,308996675,5302
12924,2020,Football,UT,784,0,7034112,7,102302729,62866971,784
12925,2020,Football,VA,2153,0,15674166,19,118840425,97607165,2153
12926,2020,Football,WA,704,0,9964147,7,74747831,46536027,704
12927,2020,Football,WI,824,0,3105547,8,51313115,23686206,824
12928,2020,Football,WV,1386,0,5470523,13,36127796,39736774,1386
12929,2020,Football,WY,119,0,646402,1,12309238,9567029,119
12930,2020,Golf,AL,256,146,1780570,46,11679655,12034379,402
12931,2020,Golf,AR,170,100,1775369,29,7601584,7021159,270
12932,2020,Golf,AZ,147,87,1489975,29,9761666,9984645,234
12933,2020,Golf,CA,512,322,5406216,101,31422991,29885411,834
12934,2020,Golf,CO,124,106,1352241,28,6565917,6572362,230
12935,2020,Golf,CT,89,47,425812,15,2400991,2358437,136
12936,2020,Golf,DC,28,14,145756,6,1403307,1384493,42
12937,2020,Golf,DE,14,18,150226,4,1197848,1197078,32
12938,2020,Golf,FL,347,230,3128548,58,17830615,18896020,577
12939,2020,Golf,GA,359,206,2211053,61,11054435,12776466,565
12940,2020,Golf,HI,35,21,272139,7,10628694,1294394,56
12941,2020,Golf,IA,409,266,1699577,69,7375449,9036605,675
12942,2020,Golf,ID,60,64,414199,13,2304710,2304711,124
12943,2020,Golf,IL,551,315,2543517,106,11701294,13616686,866
12944,2020,Golf,IN,336,294,2188662,71,9949451,11454061,630
12945,2020,Golf,KS,224,127,1716496,41,6013337,7897147,351
12946,2020,Golf,KY,251,194,1815451,50,8973450,8792773,445
12947,2020,Golf,LA,101,53,882698,17,5658622,5995515,154
12948,2020,Golf,MA,198,85,414000,33,2815841,2633469,283
12949,2020,Golf,MD,88,45,448154,18,3863964,2688239,133
12950,2020,Golf,ME,97,12,55089,12,289712,281240,109
12951,2020,Golf,MI,346,290,2172736,74,10297047,11393097,636
12952,2020,Golf,MN,204,186,935768,49,2168031,3206739,390
12953,2020,Golf,MO,340,256,1565213,65,9560425,9400896,596
12954,2020,Golf,MS,160,58,1347218,24,4884840,6268976,218
12955,2020,Golf,MT,55,54,342680,14,1795351,1739566,109
12956,2020,Golf,NC,407,253,2619615,74,18412991,18581438,660
12957,2020,Golf,ND,61,53,391794,14,1708991,1706339,114
12958,2020,Golf,NE,140,112,970653,29,3638284,4687907,252
12959,2020,Golf,NH,49,9,71327,6,455176,446207,58
12960,2020,Golf,NJ,131,54,691611,26,4342107,4342107,185
12961,2020,Golf,NM,42,30,267474,10,2331482,2235725,72
12962,2020,Golf,NV,28,24,280163,6,2004741,2014741,52
12963,2020,Golf,NY,438,163,969004,80,6244740,6085814,601
12964,2020,Golf,OH,524,367,2212485,89,13798827,12919882,891
12965,2020,Golf,OK,220,156,1840764,43,7617548,10827193,376
12966,2020,Golf,OR,105,80,735928,24,3180825,4559176,185
12967,2020,Golf,PA,733,352,1663597,135,7765254,7889194,1085
12968,2020,Golf,RI,36,3,42970,5,615807,535892,39
12969,2020,Golf,SC,292,195,2426624,50,14103989,13858144,487
12970,2020,Golf,SD,74,66,444215,15,1972558,1924146,140
12971,2020,Golf,TN,349,235,2759786,61,15727275,17220185,584
12972,2020,Golf,TX,624,431,6100013,115,33125449,34290591,1055
12973,2020,Golf,UT,79,49,943168,14,3313143,4335669,128
12974,2020,Golf,VA,265,143,1807091,51,8675131,9605174,408
12975,2020,Golf,VT,26,9,54217,5,287505,286050,35
12976,2020,Golf,WA,147,124,1401087,37,5314861,6698947,271
12977,2020,Golf,WI,212,178,818450,44,2807356,3609198,390
12978,2020,Golf,WV,128,84,539126,25,4863154,2951946,212
12979,2020,Golf,WY,27,15,200531,5,1154204,1199562,42
12980,2020,Gymnastics,AL,0,37,665698,2,4678779,4678779,37
12981,2020,Gymnastics,AR,0,17,416690,1,1753155,1753155,17
12982,2020,Gymnastics,AZ,0,42,404248,2,3107107,2643071,42
12983,2020,Gymnastics,CA,32,125,924126,8,7746392,7742692,157
12984,2020,Gymnastics,CO,0,15,123062,1,1575620,1575620,15
12985,2020,Gymnastics,DC,0,19,58087,1,1152031,1152031,19
12986,2020,Gymnastics,FL,0,17,393798,1,126444,1852450,17
12987,2020,Gymnastics,GA,0,35,280045,2,942516,2189852,35
12988,2020,Gymnastics,HI,0,37,104291,1,312765,312765,37
12989,2020,Gymnastics,IA,16,44,418004,3,2102290,3140166,60
12990,2020,Gymnastics,ID,0,18,77827,1,892582,892582,18
12991,2020,Gymnastics,IL,21,65,405888,4,1382987,3130513,86
12992,2020,Gymnastics,IN,0,18,42982,1,567170,567170,18
12993,2020,Gymnastics,KY,0,36,182108,2,1620332,1620332,36
12994,2020,Gymnastics,LA,0,36,341714,2,3290919,2409045,36
12995,2020,Gymnastics,MA,27,0,8058,1,116295,116295,27
12996,2020,Gymnastics,MD,0,61,253021,3,2252702,2138348,61
12997,2020,Gymnastics,MI,23,117,673644,7,3348250,5973534,140
12998,2020,Gymnastics,MN,18,80,318865,5,298512,1997101,98
12999,2020,Gymnastics,MO,0,57,237430,3,2118282,2118282,57
13000,2020,Gymnastics,NC,0,43,207341,3,1486045,1896737,43
13001,2020,Gymnastics,NE,21,18,271434,2,631218,2209113,39
13002,2020,Gymnastics,NH,0,20,85605,1,893266,893266,20
13003,2020,Gymnastics,NJ,0,27,270457,1,1592511,1592511,27
13004,2020,Gymnastics,NY,0,20,110280,1,832098,832098,20
13005,2020,Gymnastics,OH,22,61,283219,4,3197845,3094490,83
13006,2020,Gymnastics,OK,19,26,285773,2,548736,4785313,45
13007,2020,Gymnastics,OR,0,64,265046,2,1364257,2245095,64
13008,2020,Gymnastics,PA,24,111,811021,6,4408110,5333084,135
13009,2020,Gymnastics,SC,0,121,132134,5,706123,811856,121
13010,2020,Gymnastics,TX,0,91,354231,3,2601631,2601631,91
13011,2020,Gymnastics,UT,0,91,641586,4,2126670,4761332,91
13012,2020,Gymnastics,VA,17,13,49983,2,552077,552077,30
13013,2020,Gymnastics,WA,0,16,271581,1,588304,1717076,16
13014,2020,Gymnastics,WI,0,97,73173,5,559321,473032,97
13015,2020,Gymnastics,WV,0,144,214358,6,3163240,1497261,144
13016,2020,Ice Hockey,AL,28,0,561877,1,1505241,1505241,28
13017,2020,Ice Hockey,AZ,28,0,945837,1,3099798,3099798,28
13018,2020,Ice Hockey,CO,55,0,1261974,2,6116856,6315010,55
13019,2020,Ice Hockey,CT,147,105,976696,9,11485910,11485910,252
13020,2020,Ice Hockey,IL,103,70,240882,6,1021296,1021560,173
13021,2020,Ice Hockey,IN,108,24,1147150,4,1102665,4796725,132
13022,2020,Ice Hockey,MA,487,224,3870240,25,30925512,33109991,711
13023,2020,Ice Hockey,MD,32,26,139286,2,512807,512807,58
13024,2020,Ice Hockey,ME,138,98,603112,9,4026066,3998784,236
13025,2020,Ice Hockey,MI,348,42,3341948,14,12930410,15345731,390
13026,2020,Ice Hockey,MN,391,341,4690328,28,17308031,22216102,732
13027,2020,Ice Hockey,MO,0,21,156751,1,894687,894687,21
13028,2020,Ice Hockey,MT,23,0,38434,1,496141,495958,23
13029,2020,Ice Hockey,ND,50,21,1253033,3,4083312,4083312,71
13030,2020,Ice Hockey,NE,55,23,688861,3,3817433,3292936,78
13031,2020,Ice Hockey,NH,124,90,453925,8,5126835,5056653,214
13032,2020,Ice Hockey,NY,381,246,2952867,24,23057919,23474176,627
13033,2020,Ice Hockey,OH,83,21,1673248,4,8944300,8944300,104
13034,2020,Ice Hockey,PA,213,183,2266660,15,10573334,12010985,396
13035,2020,Ice Hockey,RI,29,23,409345,2,5250769,5250769,52
13036,2020,Ice Hockey,VT,79,67,496573,6,3785602,4145894,146
13037,2020,Ice Hockey,WI,312,196,2485706,20,4985415,9262483,508
13038,2020,Lacrosse,AL,156,93,518778,8,2223258,2221703,249
13039,2020,Lacrosse,AR,21,22,75103,2,192730,192730,43
13040,2020,Lacrosse,AZ,0,52,271966,1,1334310,1334310,52
13041,2020,Lacrosse,CA,0,254,1141997,9,6429236,6395469,254
13042,2020,Lacrosse,CO,261,248,1738757,14,7745030,7734816,509
13043,2020,Lacrosse,CT,520,452,1415012,30,13367012,13161734,972
13044,2020,Lacrosse,DC,106,133,357288,6,4859389,4754278,239
13045,2020,Lacrosse,DE,124,81,465087,6,3522375,3378705,205
13046,2020,Lacrosse,FL,524,406,1948875,23,10633932,12157879,930
13047,2020,Lacrosse,GA,328,299,1155778,23,6987196,6979848,627
13048,2020,Lacrosse,IA,159,133,389244,14,2639017,2603234,292
13049,2020,Lacrosse,ID,21,0,25001,1,92173,92173,21
13050,2020,Lacrosse,IL,369,289,1218533,25,5239723,6080033,658
13051,2020,Lacrosse,IN,275,248,1292856,20,4751581,8011486,523
13052,2020,Lacrosse,KS,80,52,167390,6,1483707,1479428,132
13053,2020,Lacrosse,KY,170,172,792715,11,3630373,3638347,342
13054,2020,Lacrosse,LA,18,0,23620,1,132243,132243,18
13055,2020,Lacrosse,MA,1153,877,2817304,64,18141441,17778283,2030
13056,2020,Lacrosse,MD,862,412,2297824,33,17238026,18205441,1274
13057,2020,Lacrosse,ME,289,171,226473,16,1805546,1689049,460
13058,2020,Lacrosse,MI,516,430,1766556,34,8465446,11918942,946
13059,2020,Lacrosse,MN,28,85,196599,5,578679,578679,113
13060,2020,Lacrosse,MO,232,171,626639,13,5087936,5033250,403
13061,2020,Lacrosse,NC,871,681,3447455,48,24091394,24464705,1552
13062,2020,Lacrosse,NE,18,14,69143,2,718758,563361,32
13063,2020,Lacrosse,NH,301,241,538082,18,3807781,3721448,542
13064,2020,Lacrosse,NJ,540,356,1596655,30,10526316,10523603,896
13065,2020,Lacrosse,NV,10,0,16685,1,113489,113489,10
13066,2020,Lacrosse,NY,2607,1727,6280353,136,43534910,44686409,4334
13067,2020,Lacrosse,OH,939,736,2256917,55,14274184,13667249,1675
13068,2020,Lacrosse,OR,0,132,381804,7,1119331,2185568,132
13069,2020,Lacrosse,PA,1998,1822,4890934,127,35564568,35879024,3820
13070,2020,Lacrosse,RI,278,149,877455,12,5905270,5902882,427
13071,2020,Lacrosse,SC,293,351,1246022,19,8845380,8412555,644
13072,2020,Lacrosse,TN,182,166,1033515,12,5253834,5239562,348
13073,2020,Lacrosse,TX,57,35,178351,4,551019,541671,92
13074,2020,Lacrosse,UT,93,24,344933,3,928555,1786350,117
13075,2020,Lacrosse,VA,782,750,3444013,45,18568501,19525215,1532
13076,2020,Lacrosse,VT,169,91,494785,9,3168332,3442728,260
13077,2020,Lacrosse,WA,0,34,68474,2,240822,211578,34
13078,2020,Lacrosse,WI,245,217,1092832,18,4692636,4688010,462
13079,2020,Lacrosse,WV,100,123,224515,11,1933572,1895257,223
13080,2020,Rodeo,AL,13,12,34338,1,392631,389834,25
13081,2020,Rodeo,AR,9,26,32742,2,232874,209156,35
13082,2020,Rodeo,AZ,24,30,164937,6,614848,614848,54
13083,2020,Rodeo,CA,29,34,178707,5,509572,486670,63
13084,2020,Rodeo,CO,29,35,130717,6,679729,619883,64
13085,2020,Rodeo,IA,17,19,128345,4,364514,364514,36
13086,2020,Rodeo,ID,19,5,58309,2,371773,371773,24
13087,2020,Rodeo,KS,51,27,131643,8,679030,674588,78
13088,2020,Rodeo,MO,31,21,158074,3,945356,915452,52
13089,2020,Rodeo,MS,34,33,54051,6,273576,273576,67
13090,2020,Rodeo,MT,37,50,207512,8,817729,747835,87
13091,2020,Rodeo,NE,37,40,226647,5,432665,432107,77
13092,2020,Rodeo,NM,22,25,80287,6,508269,415596,47
13093,2020,Rodeo,OK,213,176,351591,13,2593319,2331769,389
13094,2020,Rodeo,OR,32,27,111835,4,317076,317080,59
13095,2020,Rodeo,SC,0,9,59131,1,74088,74088,9
13096,2020,Rodeo,TN,25,22,95330,2,382252,382252,47
13097,2020,Rodeo,TX,328,182,1085476,27,5158502,4802074,510
13098,2020,Rodeo,UT,9,12,37205,2,61315,61315,21
13099,2020,Rodeo,WA,6,8,45446,2,96061,96061,14
13100,2020,Rodeo,WY,111,79,355081,14,2131736,2187810,190
13101,2020,Rowing,AL,0,71,366790,1,2342992,2342992,71
13102,2020,Rowing,CA,184,508,2097312,17,15877732,15715110,692
13103,2020,Rowing,CT,118,251,529664,10,3097234,2919895,369
13104,2020,Rowing,DC,110,131,184214,6,2586924,2576984,241
13105,2020,Rowing,DE,0,48,110513,1,1222421,1222421,48
13106,2020,Rowing,FL,115,332,865539,13,8192716,8047551,447
13107,2020,Rowing,IA,0,112,312898,2,2033433,2033433,112
13108,2020,Rowing,IN,0,123,264373,2,1904573,3663273,123
13109,2020,Rowing,KS,0,112,369045,2,1427914,2586669,112
13110,2020,Rowing,KY,0,54,174269,1,1556059,1556059,54
13111,2020,Rowing,MA,268,447,1214105,18,11529941,11560903,715
13112,2020,Rowing,MD,81,107,76954,6,490571,490571,188
13113,2020,Rowing,ME,66,79,73446,4,640133,592066,145
13114,2020,Rowing,MI,15,253,787313,5,2817780,5409946,268
13115,2020,Rowing,MN,0,75,272726,1,58775,1749261,75
13116,2020,Rowing,NC,0,113,525930,2,3407477,3751150,113
13117,2020,Rowing,NE,0,47,90719,1,334002,334002,47
13118,2020,Rowing,NH,80,60,113577,2,1021515,1021515,140
13119,2020,Rowing,NJ,43,196,887149,4,3772179,3772179,239
13120,2020,Rowing,NY,338,528,960841,30,9256794,9753099,866
13121,2020,Rowing,OH,37,156,417618,4,2444885,2439976,193
13122,2020,Rowing,OK,11,127,345319,5,3089024,5444673,138
13123,2020,Rowing,OR,58,117,356664,6,2889958,2889958,175
13124,2020,Rowing,PA,272,555,1061309,20,10383410,10344282,827
13125,2020,Rowing,RI,34,96,443235,3,2568950,2554108,130
13126,2020,Rowing,SC,0,72,119374,1,2004829,2004829,72
13127,2020,Rowing,TN,0,62,299398,1,168256,2105828,62
13128,2020,Rowing,TX,0,124,471374,2,3408999,4709437,124
13129,2020,Rowing,VA,0,113,273848,2,2629309,2629309,113
13130,2020,Rowing,WA,90,304,1586857,11,6010764,9003800,394
13131,2020,Rowing,WI,77,101,547345,4,845461,3421370,178
13132,2020,Rowing,WV,0,46,89030,1,2414063,802323,46
13133,2020,Sailing,CA,3,28,104546,2,489286,489286,31
13134,2020,Sailing,CT,10,30,4476,2,145964,145964,40
13135,2020,Sailing,DC,27,38,11028,2,339977,339977,65
13136,2020,Sailing,FL,23,47,84623,4,374581,374581,70
13137,2020,Sailing,HI,7,24,13728,2,52164,79808,31
13138,2020,Sailing,LA,11,32,180079,2,1429483,936842,43
13139,2020,Sailing,MA,25,72,123738,4,446423,410550,97
13140,2020,Sailing,MD,22,26,44621,3,508373,508373,48
13141,2020,Sailing,ME,10,15,23695,1,179891,177781,25
13142,2020,Sailing,NH,11,21,45492,1,231902,231902,32
13143,2020,Sailing,NY,56,25,27409,2,342483,337924,81
13144,2020,Sailing,RI,19,48,89875,3,302678,292861,67
13145,2020,Sailing,SC,36,59,31104,2,257668,257668,95
13146,2020,Sailing,VA,27,19,44344,3,332315,332315,46
13147,2020,Skiing,AK,16,22,198094,4,1571295,1571295,38
13148,2020,Skiing,CO,32,31,287677,6,3054741,3054741,63
13149,2020,Skiing,MA,12,11,100096,2,163195,163195,23
13150,2020,Skiing,ME,19,15,95727,6,498697,489329,34
